ID,Date,Element,Data_Value
GMW00034068,2015-01-12,TMIN,42
GME00121246,2014-10-07,TMIN,102
GMW00035032,2012-07-30,TMAX,226
GME00121246,2006-01-10,TMIN,-25
GMW00035032,2012-07-25,TMAX,327
GMW00034068,2012-02-21,TMIN,-61
GMW00034068,2015-05-12,TMAX,306
GMW00034068,2012-08-14,TMAX,301
GMW00035032,2006-01-17,TMIN,-42
GME00121246,2012-08-05,TMAX,252
GME00121246,2014-07-07,TMAX,249
GMW00035032,2011-11-05,TMIN,70
GMW00035032,2006-01-29,TMAX,42
GMW00035032,2007-06-22,TMIN,120
GMW00034068,2009-07-23,TMAX,249
GME00121246,2015-03-18,TMIN,22
GME00121246,2014-07-07,TMIN,166
GMW00034068,2005-09-15,TMIN,171
GME00121246,2006-10-16,TMAX,128
GME00121246,2006-10-16,TMIN,33
GMW00034068,2013-04-27,TMIN,59
GME00121246,2006-04-06,TMIN,-28
GMW00034068,2005-09-15,TMAX,238
GME00121246,2008-04-18,TMAX,157
GMW00035032,2006-07-10,TMIN,196
GME00121246,2015-03-18,TMAX,178
GMW00035032,2006-07-10,TMAX,299
GMW00035032,2014-02-23,TMIN,9
GMW00034068,2007-05-20,TMIN,133
GMW00035032,2012-07-25,TMIN,166
GME00121246,2014-08-23,TMIN,112
GMW00034068,2012-02-21,TMAX,65
GMW00035032,2009-08-11,TMIN,165
GME00121246,2010-12-04,TMAX,-3
GME00121246,2013-05-24,TMIN,25
GMW00034068,2005-01-03,TMAX,61
GMW00035032,2009-08-11,TMAX,239
GMW00035032,2013-02-10,TMIN,-54
GMW00034068,2009-09-20,TMAX,254
GME00121246,2010-09-25,TMAX,135
GMW00035032,2010-10-16,TMAX,112
GMW00035032,2012-01-18,TMIN,-79
GMW00035032,2011-05-20,TMAX,269
GMW00035032,2010-10-16,TMIN,53
GMW00035032,2013-02-10,TMAX,20
GME00121246,2007-12-15,TMAX,28
GMW00035032,2014-06-04,TMIN,103
GME00121246,2006-04-06,TMAX,117
GMW00035032,2005-12-21,TMAX,55
GMW00034068,2013-06-22,TMIN,125
GMW00034068,2012-08-07,TMIN,128
GMW00034068,2013-06-22,TMAX,233
GME00121246,2006-04-04,TMIN,40
GME00121246,2012-05-04,TMIN,54
GME00121246,2006-03-03,TMAX,-1
GME00121246,2014-10-07,TMAX,165
GME00121246,2006-03-03,TMIN,-47
GMW00034068,2015-01-12,TMAX,88
GME00121246,2007-01-24,TMAX,-13
GMW00034068,2014-08-22,TMAX,219
GMW00035032,2008-09-23,TMAX,146
GMW00034068,2005-01-03,TMIN,24
GMW00034068,2005-06-06,TMAX,203
GMW00035032,2005-01-05,TMIN,29
GME00121246,2007-01-24,TMIN,-48
GME00121246,2014-08-23,TMAX,185
GMW00035032,2006-08-15,TMIN,131
GMW00034068,2009-11-11,TMIN,1
GMW00035032,2008-11-28,TMIN,-26
GMW00034068,2009-11-11,TMAX,89
GMW00035032,2012-07-30,TMIN,108
GMW00035032,2010-08-16,TMAX,179
GMW00035032,2007-07-05,TMAX,184
GME00121246,2006-04-27,TMAX,153
GMW00034068,2011-08-16,TMIN,134
GMW00034068,2012-05-21,TMIN,149
GMW00034068,2005-03-20,TMIN,43
GMW00035032,2007-11-11,TMIN,33
GMW00034068,2011-04-13,TMIN,32
GMW00034068,2011-03-10,TMAX,128
GMW00034068,2011-04-13,TMAX,150
GMW00035032,2005-03-30,TMAX,142
GMW00035032,2012-09-11,TMAX,248
GMW00035032,2012-09-11,TMIN,130
GME00121246,2009-11-12,TMIN,5
GMW00035032,2013-08-16,TMAX,291
GMW00035032,2013-08-16,TMIN,120
GMW00034068,2015-03-11,TMIN,-1
GME00121246,2009-11-12,TMAX,82
GMW00034068,2012-05-21,TMAX,262
GMW00035032,2014-12-27,TMIN,-21
GMW00034068,2011-03-05,TMAX,120
GMW00035032,2014-12-27,TMAX,15
GME00121246,2008-05-31,TMAX,251
GMW00034068,2014-03-19,TMIN,53
GMW00034068,2014-04-29,TMAX,180
GMW00035032,2010-03-09,TMIN,-43
GMW00035032,2007-07-19,TMIN,158
GMW00035032,2013-12-18,TMIN,-23
GME00121246,2013-06-08,TMIN,133
GME00121246,2013-06-08,TMAX,263
GMW00034068,2005-03-20,TMAX,134
GMW00035032,2013-12-18,TMAX,56
GME00121246,2009-07-03,TMAX,302
GMW00034068,2013-01-03,TMIN,11
GME00121246,2009-04-23,TMAX,142
GMW00034068,2015-05-19,TMIN,86
GMW00034068,2015-05-19,TMAX,195
GMW00035032,2010-05-23,TMAX,254
GME00121246,2009-07-03,TMIN,175
GMW00035032,2006-08-31,TMIN,95
GMW00035032,2008-06-14,TMAX,183
GMW00035032,2010-03-09,TMAX,29
GME00121246,2008-05-31,TMIN,142
GME00121246,2009-06-03,TMAX,193
GME00121246,2013-07-23,TMIN,172
GMW00034068,2006-12-03,TMAX,140
GMW00035032,2008-05-28,TMAX,298
GMW00034068,2008-06-23,TMAX,287
GMW00034068,2014-04-29,TMIN,100
GMW00034068,2012-11-25,TMIN,21
GMW00034068,2008-06-23,TMIN,184
GMW00034068,2011-03-28,TMIN,16
GMW00034068,2012-11-25,TMAX,163
GMW00035032,2015-01-12,TMAX,76
GME00121246,2014-11-01,TMIN,55
GME00121246,2014-03-02,TMIN,5
GME00121246,2015-03-27,TMIN,33
GME00121246,2010-12-21,TMAX,12
GMW00034068,2009-06-30,TMAX,303
GME00121246,2015-03-27,TMAX,107
GMW00034068,2008-12-16,TMIN,-2
GME00121246,2013-07-23,TMAX,329
GMW00035032,2008-06-14,TMIN,77
GMW00034068,2008-12-07,TMAX,66
GME00121246,2014-03-02,TMAX,83
GMW00035032,2013-07-15,TMIN,143
GMW00034068,2005-06-11,TMIN,82
GMW00035032,2014-12-08,TMIN,-20
GME00121246,2006-05-28,TMIN,110
GMW00035032,2009-04-23,TMAX,145
GMW00035032,2013-07-15,TMAX,275
GME00121246,2014-10-19,TMAX,229
GME00121246,2008-03-22,TMAX,58
GME00121246,2013-01-03,TMAX,69
GMW00035032,2014-12-08,TMAX,61
GMW00034068,2007-06-23,TMIN,132
GME00121246,2006-05-28,TMAX,196
GMW00034068,2015-11-15,TMAX,151
GMW00035032,2005-11-02,TMAX,140
GMW00034068,2006-12-03,TMIN,64
GMW00035032,2015-01-12,TMIN,52
GMW00035032,2005-09-19,TMAX,194
GMW00035032,2008-12-02,TMAX,46
GMW00035032,2007-11-11,TMAX,109
GMW00035032,2008-12-02,TMIN,6
GMW00035032,2014-08-18,TMIN,123
GMW00035032,2014-08-18,TMAX,188
GME00121246,2015-05-09,TMIN,98
GMW00034068,2013-01-03,TMAX,67
GME00121246,2010-05-09,TMAX,155
GMW00035032,2012-12-03,TMAX,28
GMW00035032,2010-05-23,TMIN,105
GMW00034068,2005-09-13,TMAX,222
GMW00035032,2007-11-14,TMIN,3
GME00121246,2013-07-04,TMAX,248
GMW00034068,2005-06-29,TMAX,301
GME00121246,2015-02-07,TMAX,37
GMW00035032,2012-12-03,TMIN,1
GMW00034068,2011-12-30,TMAX,63
GMW00034068,2008-05-29,TMIN,183
GME00121246,2013-07-04,TMIN,153
GMW00034068,2011-12-30,TMIN,21
GMW00034068,2013-03-16,TMIN,-32
GME00121246,2010-05-09,TMIN,50
GMW00035032,2008-09-10,TMIN,140
GMW00035032,2008-06-17,TMIN,80
GME00121246,2012-04-25,TMAX,153
GME00121246,2012-04-25,TMIN,68
GMW00035032,2005-02-24,TMIN,-51
GMW00035032,2006-11-23,TMAX,134
GMW00035032,2011-01-17,TMAX,58
GME00121246,2011-03-14,TMAX,147
GMW00035032,2009-11-21,TMAX,148
GMW00035032,2011-01-17,TMIN,-14
GMW00034068,2007-12-29,TMAX,44
GME00121246,2012-01-14,TMAX,64
GMW00034068,2012-11-01,TMIN,35
GMW00034068,2005-09-13,TMIN,146
GMW00034068,2005-06-29,TMIN,171
GME00121246,2005-12-29,TMIN,-42
GMW00035032,2009-11-21,TMIN,61
GMW00034068,2012-11-01,TMAX,135
GMW00035032,2012-06-25,TMIN,98
GMW00034068,2009-09-30,TMIN,98
GMW00034068,2007-02-14,TMAX,84
GMW00034068,2010-01-16,TMAX,14
GME00121246,2015-07-12,TMAX,274
GME00121246,2011-07-30,TMAX,174
GMW00035032,2011-05-29,TMAX,261
GMW00034068,2005-05-18,TMIN,45
GME00121246,2012-04-17,TMAX,125
GMW00035032,2005-03-30,TMIN,92
GMW00035032,2013-06-25,TMIN,124
GMW00034068,2013-03-16,TMAX,91
GMW00034068,2009-11-20,TMAX,145
GMW00034068,2008-05-24,TMIN,106
GMW00034068,2008-05-24,TMAX,244
GMW00035032,2008-02-08,TMIN,-18
GMW00035032,2015-07-16,TMAX,329
GMW00034068,2009-11-20,TMIN,18
GME00121246,2008-03-22,TMIN,9
GMW00035032,2013-06-25,TMAX,181
GME00121246,2011-03-14,TMIN,78
GMW00034068,2007-10-28,TMIN,28
GME00121246,2007-06-22,TMAX,217
GMW00035032,2011-08-02,TMIN,145
GMW00034068,2015-11-24,TMIN,-10
GMW00034068,2007-02-14,TMIN,1
GME00121246,2011-05-31,TMIN,116
GMW00034068,2008-12-16,TMAX,25
GMW00034068,2010-01-16,TMIN,-14
GMW00035032,2011-05-29,TMIN,127
GMW00034068,2005-05-02,TMIN,121
GME00121246,2011-05-31,TMAX,243
GME00121246,2006-07-25,TMIN,200
GMW00035032,2008-02-08,TMAX,106
GMW00035032,2008-07-22,TMAX,194
GME00121246,2012-04-17,TMIN,-31
GMW00035032,2006-04-27,TMIN,126
GME00121246,2011-07-30,TMIN,109
GMW00035032,2008-07-22,TMIN,116
GMW00035032,2011-08-02,TMAX,282
GME00121246,2006-11-21,TMAX,118
GMW00034068,2015-11-24,TMAX,35
GMW00035032,2006-04-27,TMAX,165
GME00121246,2006-04-27,TMIN,121
GME00121246,2013-02-15,TMAX,22
GMW00034068,2009-06-30,TMIN,171
GMW00035032,2011-10-24,TMAX,134
GMW00034068,2009-06-22,TMIN,86
GMW00034068,2006-04-13,TMAX,100
GMW00035032,2005-11-01,TMAX,166
GME00121246,2012-06-02,TMIN,104
GMW00035032,2011-10-24,TMIN,6
GMW00035032,2007-04-29,TMIN,104
GMW00034068,2013-01-01,TMAX,79
GMW00035032,2010-10-06,TMIN,121
GME00121246,2005-09-18,TMIN,38
GMW00034068,2008-02-20,TMAX,64
GME00121246,2005-09-29,TMIN,98
GMW00034068,2013-01-01,TMIN,18
GMW00035032,2007-04-29,TMAX,237
GMW00035032,2014-03-14,TMIN,10
GME00121246,2012-06-02,TMAX,205
GMW00035032,2011-03-17,TMAX,90
GME00121246,2005-09-18,TMAX,184
GMW00035032,2009-11-13,TMAX,142
GME00121246,2013-01-03,TMIN,38
GMW00034068,2008-10-16,TMAX,144
GMW00034068,2005-06-06,TMIN,105
GMW00035032,2015-11-08,TMIN,86
GMW00035032,2005-11-01,TMIN,66
GMW00035032,2009-10-25,TMAX,168
GMW00034068,2011-09-06,TMIN,109
GMW00034068,2011-09-06,TMAX,232
GMW00034068,2013-05-20,TMIN,94
GME00121246,2010-12-27,TMAX,-15
GMW00035032,2015-11-08,TMAX,191
GME00121246,2011-01-11,TMIN,6
GMW00034068,2012-01-05,TMAX,100
GMW00034068,2013-05-07,TMAX,201
GME00121246,2015-08-03,TMIN,133
GMW00034068,2013-05-20,TMAX,144
GMW00034068,2012-01-05,TMIN,21
GMW00034068,2009-06-22,TMAX,193
GMW00035032,2009-03-22,TMIN,-17
GME00121246,2009-06-08,TMIN,87
GME00121246,2012-02-15,TMIN,17
GMW00035032,2015-08-13,TMIN,207
GMW00035032,2015-08-13,TMAX,353
GME00121246,2011-11-22,TMIN,-25
GME00121246,2011-11-20,TMAX,81
GMW00034068,2011-02-02,TMIN,-39
GMW00034068,2011-02-02,TMAX,1
GMW00035032,2009-10-25,TMIN,60
GMW00035032,2015-07-16,TMIN,174
GMW00034068,2008-02-10,TMIN,-23
GME00121246,2009-09-25,TMIN,76
GMW00035032,2007-07-05,TMIN,117
GMW00035032,2007-12-15,TMIN,-34
GME00121246,2011-04-18,TMAX,199
GMW00034068,2012-08-07,TMAX,229
GMW00034068,2008-02-20,TMIN,-52
GME00121246,2009-09-25,TMAX,199
GME00121246,2012-08-09,TMAX,248
GMW00035032,2007-12-15,TMAX,25
GME00121246,2012-10-27,TMAX,38
GME00121246,2012-10-27,TMIN,-19
GMW00034068,2008-02-10,TMAX,122
GMW00034068,2005-04-08,TMAX,125
GMW00034068,2011-03-28,TMAX,169
GMW00034068,2012-03-23,TMAX,209
GME00121246,2010-12-21,TMIN,-36
GMW00034068,2015-09-12,TMAX,268
GME00121246,2012-02-15,TMAX,59
GMW00035032,2014-10-30,TMAX,134
GMW00035032,2014-10-30,TMIN,89
GMW00035032,2010-01-12,TMIN,-35
GME00121246,2007-09-15,TMAX,200
GMW00035032,2010-01-12,TMAX,-17
GME00121246,2011-11-22,TMAX,85
GME00121246,2015-09-30,TMIN,70
GMW00035032,2009-03-22,TMAX,100
GMW00035032,2014-02-09,TMAX,81
GMW00035032,2014-02-09,TMIN,-4
GME00121246,2011-11-20,TMIN,14
GMW00035032,2007-01-29,TMAX,97
GMW00034068,2013-06-11,TMAX,229
GMW00034068,2006-09-05,TMIN,137
GMW00034068,2009-08-28,TMAX,256
GMW00034068,2013-02-05,TMIN,4
GME00121246,2008-02-19,TMAX,83
GMW00035032,2015-10-31,TMIN,24
GMW00035032,2014-09-27,TMAX,217
GMW00034068,2014-03-31,TMAX,215
GME00121246,2006-07-25,TMAX,338
GMW00035032,2005-11-02,TMIN,45
GMW00034068,2011-03-10,TMIN,74
GMW00034068,2014-03-31,TMIN,43
GMW00034068,2005-06-26,TMAX,287
GMW00034068,2008-04-03,TMAX,123
GMW00035032,2007-04-09,TMAX,195
GMW00035032,2007-04-09,TMIN,17
GMW00035032,2009-11-13,TMIN,55
GMW00034068,2012-03-23,TMIN,48
GMW00035032,2015-10-31,TMAX,121
GME00121246,2008-02-19,TMIN,-49
GMW00034068,2006-12-30,TMIN,-30
GMW00035032,2005-05-14,TMIN,108
GMW00035032,2005-05-13,TMAX,192
GMW00034068,2014-11-16,TMAX,112
GMW00035032,2008-05-28,TMIN,200
GME00121246,2013-02-15,TMIN,-13
GMW00035032,2008-12-28,TMIN,-55
GME00121246,2006-07-24,TMAX,325
GMW00035032,2011-04-26,TMIN,65
GMW00035032,2005-04-10,TMIN,43
GMW00035032,2008-09-10,TMAX,218
GME00121246,2007-03-29,TMAX,160
GMW00035032,2005-05-13,TMIN,67
GMW00034068,2005-05-18,TMAX,164
GMW00034068,2009-10-30,TMIN,46
GMW00034068,2009-11-24,TMIN,94
GMW00034068,2013-02-05,TMAX,78
GMW00034068,2006-12-30,TMAX,95
GMW00034068,2009-10-30,TMAX,145
GMW00034068,2009-11-24,TMAX,137
GME00121246,2011-04-18,TMIN,18
GMW00035032,2007-01-29,TMIN,33
GMW00035032,2014-09-27,TMIN,124
GME00121246,2011-01-11,TMAX,58
GME00121246,2012-03-04,TMIN,59
GME00121246,2006-06-24,TMAX,281
GMW00034068,2011-08-16,TMAX,242
GMW00034068,2006-09-05,TMAX,256
GMW00034068,2008-06-02,TMAX,311
GMW00034068,2006-04-13,TMIN,33
GME00121246,2010-12-27,TMIN,-46
GMW00034068,2008-06-02,TMIN,173
GMW00034068,2009-11-25,TMAX,149
GMW00034068,2009-08-28,TMIN,176
GME00121246,2006-08-16,TMAX,202
GME00121246,2006-08-16,TMIN,120
GME00121246,2009-06-08,TMAX,203
GMW00034068,2009-11-25,TMIN,74
GMW00035032,2010-10-06,TMAX,208
GMW00034068,2013-06-11,TMIN,110
GMW00034068,2008-10-16,TMIN,44
GMW00035032,2011-04-26,TMAX,206
GME00121246,2014-11-01,TMAX,114
GMW00035032,2014-03-14,TMAX,188
GME00121246,2015-08-03,TMAX,343
GMW00034068,2007-08-26,TMIN,139
GMW00035032,2005-04-10,TMAX,112
GME00121246,2009-10-21,TMAX,124
GME00121246,2009-10-21,TMIN,-7
GMW00034068,2007-08-26,TMAX,295
GME00121246,2012-12-21,TMAX,37
GMW00034068,2008-04-03,TMIN,43
GME00121246,2007-09-05,TMAX,174
GMW00035032,2011-12-31,TMAX,86
GME00121246,2012-12-21,TMIN,3
GMW00034068,2014-11-16,TMIN,85
GME00121246,2007-09-05,TMIN,63
GME00121246,2012-03-04,TMAX,112
GMW00034068,2013-05-07,TMIN,103
GMW00035032,2011-12-31,TMIN,21
GME00121246,2014-10-19,TMIN,90
GME00121246,2006-07-24,TMIN,181
GME00121246,2006-06-24,TMIN,100
GMW00035032,2005-08-04,TMAX,236
GMW00034068,2005-01-26,TMAX,12
GME00121246,2014-08-27,TMIN,102
GME00121246,2013-02-23,TMIN,-44
GME00121246,2009-08-04,TMIN,117
GMW00034068,2007-05-25,TMAX,314
GMW00035032,2007-03-08,TMIN,-4
GMW00035032,2014-05-30,TMIN,62
GMW00034068,2011-07-04,TMAX,277
GMW00035032,2013-01-29,TMAX,95
GME00121246,2009-08-04,TMAX,262
GMW00035032,2005-06-20,TMAX,321
GME00121246,2007-12-08,TMAX,74
GMW00034068,2015-04-14,TMIN,22
GMW00035032,2013-01-29,TMIN,41
GMW00035032,2009-03-23,TMAX,111
GME00121246,2007-12-08,TMIN,30
GMW00035032,2005-03-13,TMAX,92
GMW00035032,2008-06-17,TMAX,222
GMW00035032,2014-05-30,TMAX,155
GMW00034068,2011-10-12,TMIN,131
GMW00034068,2011-06-18,TMAX,190
GMW00035032,2007-03-08,TMAX,121
GMW00034068,2008-02-27,TMAX,113
GME00121246,2015-07-08,TMAX,225
GME00121246,2013-05-18,TMIN,103
GMW00034068,2011-03-06,TMAX,76
GMW00034068,2014-11-28,TMAX,70
GMW00034068,2008-01-27,TMIN,10
GMW00035032,2009-09-13,TMIN,92
GMW00034068,2014-11-28,TMIN,-3
GMW00034068,2007-05-25,TMIN,174
GME00121246,2013-05-18,TMAX,207
GMW00034068,2011-06-18,TMIN,127
GMW00034068,2015-07-11,TMAX,335
GME00121246,2006-02-23,TMIN,-5
GMW00035032,2005-02-17,TMAX,10
GMW00035032,2010-01-16,TMIN,-20
GMW00035032,2015-01-05,TMIN,-37
GME00121246,2006-02-23,TMAX,21
GMW00035032,2005-06-28,TMAX,317
GMW00034068,2011-03-16,TMAX,135
GMW00034068,2015-04-14,TMAX,240
GMW00034068,2010-12-21,TMAX,35
GMW00035032,2015-08-01,TMIN,146
GMW00034068,2014-01-01,TMIN,20
GMW00034068,2011-01-15,TMAX,113
GMW00034068,2006-07-20,TMIN,166
GMW00034068,2015-10-28,TMAX,119
GMW00034068,2015-10-28,TMIN,55
GME00121246,2012-03-15,TMIN,-24
GME00121246,2013-11-08,TMIN,102
GME00121246,2013-02-23,TMAX,-28
GMW00035032,2007-05-27,TMAX,216
GME00121246,2010-02-13,TMIN,-48
GMW00034068,2006-07-20,TMAX,354
GMW00034068,2005-06-24,TMAX,343
GMW00035032,2013-10-01,TMAX,174
GMW00035032,2013-10-01,TMIN,66
GME00121246,2013-09-16,TMIN,82
GMW00034068,2009-02-05,TMIN,-36
GMW00034068,2006-04-05,TMIN,18
GME00121246,2005-07-26,TMIN,163
GMW00034068,2010-10-29,TMIN,-3
GMW00035032,2007-06-04,TMIN,145
GME00121246,2010-01-16,TMIN,-18
GME00121246,2010-01-16,TMAX,-2
GMW00035032,2008-11-09,TMAX,126
GME00121246,2014-04-16,TMIN,-5
GME00121246,2014-04-16,TMAX,148
GMW00034068,2014-01-01,TMAX,89
GME00121246,2010-04-06,TMAX,162
GMW00035032,2005-03-13,TMIN,23
GME00121246,2010-04-06,TMIN,2
GMW00035032,2007-05-27,TMIN,113
GMW00034068,2007-03-14,TMIN,18
GME00121246,2012-03-15,TMAX,169
GMW00035032,2008-04-20,TMAX,167
GMW00034068,2012-03-17,TMAX,211
GME00121246,2013-06-22,TMIN,120
GMW00034068,2012-03-17,TMIN,47
GMW00035032,2008-11-09,TMIN,15
GMW00035032,2010-04-15,TMIN,36
GME00121246,2014-04-01,TMIN,52
GMW00035032,2010-04-15,TMAX,127
GMW00034068,2010-12-29,TMIN,-89
GMW00035032,2007-08-26,TMIN,141
GMW00035032,2010-01-16,TMAX,-2
GMW00034068,2008-09-14,TMAX,173
GMW00035032,2007-09-09,TMAX,174
GMW00035032,2007-08-26,TMAX,268
GMW00035032,2010-05-18,TMAX,135
GME00121246,2008-09-09,TMAX,260
GMW00034068,2010-10-29,TMAX,151
GMW00035032,2009-10-21,TMAX,129
GME00121246,2006-07-21,TMAX,341
GME00121246,2006-07-21,TMIN,191
GME00121246,2008-03-25,TMIN,-14
GMW00034068,2006-05-20,TMIN,100
GMW00034068,2009-01-31,TMAX,23
GMW00035032,2005-03-06,TMIN,-58
GMW00035032,2009-10-21,TMIN,25
GMW00035032,2009-01-03,TMIN,-56
GMW00034068,2005-05-28,TMAX,322
GME00121246,2008-07-11,TMIN,170
GME00121246,2013-03-23,TMAX,36
GMW00035032,2008-04-20,TMIN,68
GME00121246,2005-10-03,TMAX,140
GMW00034068,2013-06-29,TMIN,100
GMW00035032,2010-05-18,TMIN,73
GMW00035032,2015-06-27,TMAX,244
GMW00035032,2014-03-13,TMAX,194
GMW00034068,2010-12-21,TMIN,-11
GMW00035032,2007-09-28,TMAX,122
GMW00035032,2007-09-09,TMIN,124
GMW00035032,2012-08-19,TMIN,181
GME00121246,2007-08-23,TMIN,144
GMW00035032,2012-08-19,TMAX,357
GMW00035032,2015-07-11,TMAX,319
GMW00034068,2006-03-12,TMAX,22
GMW00034068,2015-07-01,TMAX,334
GMW00035032,2007-09-28,TMIN,92
GMW00035032,2011-05-11,TMAX,251
GMW00035032,2014-03-13,TMIN,32
GME00121246,2012-04-13,TMIN,8
GMW00035032,2012-10-07,TMIN,37
GMW00035032,2007-06-04,TMAX,244
GME00121246,2013-12-23,TMAX,111
GME00121246,2011-04-04,TMAX,149
GMW00035032,2012-05-14,TMAX,175
GMW00035032,2013-10-24,TMAX,180
GMW00035032,2005-11-30,TMIN,-19
GMW00035032,2014-12-28,TMAX,-17
GME00121246,2011-09-01,TMIN,87
GME00121246,2012-10-23,TMAX,135
GMW00034068,2008-08-14,TMIN,141
GMW00035032,2013-10-24,TMIN,102
GME00121246,2011-09-01,TMAX,240
GME00121246,2012-10-23,TMIN,57
GMW00034068,2011-03-06,TMIN,-28
GME00121246,2015-07-08,TMIN,161
GMW00034068,2008-08-14,TMAX,245
GME00121246,2013-06-22,TMAX,231
GMW00035032,2015-08-01,TMAX,284
GMW00034068,2007-11-06,TMIN,41
GMW00034068,2011-03-16,TMIN,62
GME00121246,2010-10-07,TMAX,175
GMW00035032,2005-02-17,TMIN,-12
GMW00035032,2011-05-11,TMIN,135
GMW00035032,2006-03-29,TMIN,51
GMW00034068,2015-05-04,TMIN,114
GMW00035032,2006-03-29,TMAX,124
GME00121246,2011-09-07,TMAX,189
GMW00034068,2011-01-08,TMIN,86
GMW00035032,2012-10-07,TMAX,151
GME00121246,2012-04-13,TMAX,133
GME00121246,2014-03-03,TMAX,87
GMW00035032,2009-09-16,TMAX,210
GMW00035032,2009-09-16,TMIN,138
GME00121246,2011-04-04,TMIN,78
GME00121246,2013-12-23,TMIN,70
GME00121246,2011-02-17,TMAX,35
GMW00035032,2012-05-14,TMIN,35
GMW00034068,2008-02-27,TMIN,17
GME00121246,2010-10-07,TMIN,103
GMW00034068,2015-05-04,TMAX,240
GMW00034068,2007-11-06,TMAX,120
GME00121246,2007-11-12,TMIN,13
GME00121246,2008-05-02,TMIN,61
GMW00035032,2007-10-07,TMIN,51
GME00121246,2008-05-02,TMAX,182
GMW00035032,2008-02-20,TMIN,-22
GMW00035032,2013-04-27,TMAX,89
GME00121246,2007-07-19,TMIN,157
GME00121246,2011-04-29,TMAX,232
GMW00035032,2013-04-27,TMIN,58
GME00121246,2012-03-24,TMAX,197
GME00121246,2007-12-16,TMAX,14
GME00121246,2015-12-07,TMAX,143
GME00121246,2015-12-07,TMIN,23
GME00121246,2012-12-05,TMAX,50
GME00121246,2012-12-05,TMIN,5
GMW00035032,2007-02-22,TMIN,19
GME00121246,2015-05-07,TMAX,193
GME00121246,2012-03-24,TMIN,32
GME00121246,2007-07-19,TMAX,214
GMW00035032,2014-06-04,TMAX,230
GMW00035032,2009-04-11,TMIN,99
GME00121246,2007-09-15,TMIN,74
GME00121246,2011-03-26,TMIN,48
GME00121246,2008-07-25,TMIN,153
GMW00034068,2015-06-04,TMIN,109
GMW00034068,2008-10-19,TMIN,11
GME00121246,2011-11-02,TMIN,73
GME00121246,2006-02-07,TMAX,54
GME00121246,2013-11-08,TMAX,153
GME00121246,2006-02-07,TMIN,11
GME00121246,2011-04-17,TMIN,48
GME00121246,2011-03-26,TMAX,124
GME00121246,2008-07-25,TMAX,305
GME00121246,2011-04-17,TMAX,171
GME00121246,2013-10-26,TMAX,207
GMW00035032,2007-11-06,TMAX,112
GME00121246,2013-10-26,TMIN,121
GMW00035032,2007-11-06,TMIN,52
GMW00035032,2007-02-22,TMAX,114
GMW00034068,2006-12-08,TMIN,80
GMW00035032,2015-02-12,TMAX,22
GMW00035032,2013-05-22,TMIN,84
GMW00035032,2007-08-13,TMIN,151
GMW00035032,2010-01-01,TMIN,-4
GME00121246,2011-08-08,TMIN,126
GMW00034068,2015-05-21,TMIN,39
GMW00034068,2015-02-25,TMAX,99
GMW00035032,2013-05-22,TMAX,115
GMW00035032,2010-01-01,TMAX,39
GME00121246,2015-01-03,TMIN,0
GMW00034068,2015-06-04,TMAX,284
GMW00034068,2006-03-12,TMIN,-43
GME00121246,2015-01-25,TMIN,-41
GMW00034068,2015-02-25,TMIN,5
GMW00035032,2011-06-16,TMAX,241
GME00121246,2011-04-29,TMIN,98
GMW00034068,2009-09-30,TMAX,201
GME00121246,2011-08-08,TMAX,190
GMW00035032,2005-11-30,TMAX,30
GMW00035032,2014-08-06,TMIN,137
GME00121246,2015-01-25,TMAX,31
GMW00035032,2011-02-25,TMAX,62
GME00121246,2007-12-16,TMIN,-40
GMW00034068,2013-01-14,TMIN,-58
GME00121246,2015-05-07,TMIN,69
GME00121246,2012-05-14,TMAX,173
GMW00034068,2013-01-14,TMAX,-1
GME00121246,2011-11-02,TMAX,116
GMW00034068,2010-08-31,TMAX,205
GME00121246,2011-10-01,TMAX,266
GME00121246,2015-01-03,TMAX,36
GME00121246,2012-05-14,TMIN,18
GMW00035032,2008-02-20,TMAX,40
GMW00035032,2014-08-06,TMAX,254
GME00121246,2011-10-01,TMIN,93
GMW00035032,2015-02-12,TMIN,3
GMW00035032,2007-08-13,TMAX,250
GME00121246,2005-08-06,TMAX,210
GME00121246,2008-05-13,TMIN,94
GMW00035032,2011-06-16,TMIN,138
GMW00034068,2014-09-01,TMAX,196
GMW00034068,2006-12-08,TMAX,137
GMW00034068,2010-08-31,TMIN,94
GMW00034068,2008-04-07,TMIN,-7
GME00121246,2015-09-12,TMIN,85
GME00121246,2008-09-13,TMAX,155
GME00121246,2005-07-26,TMAX,247
GME00121246,2008-09-13,TMIN,95
GME00121246,2014-11-15,TMAX,120
GMW00035032,2009-03-23,TMIN,33
GMW00034068,2013-04-20,TMAX,128
GME00121246,2014-11-15,TMIN,66
GMW00035032,2006-11-12,TMAX,96
GME00121246,2011-03-02,TMAX,98
GMW00034068,2015-12-12,TMAX,99
GMW00035032,2006-11-12,TMIN,55
GMW00034068,2015-12-12,TMIN,83
GMW00034068,2005-06-24,TMIN,189
GME00121246,2011-02-17,TMIN,-11
GMW00034068,2007-06-30,TMIN,128
GMW00035032,2011-02-23,TMIN,-86
GME00121246,2011-03-02,TMIN,-1
GMW00034068,2013-04-20,TMIN,87
GME00121246,2010-02-13,TMAX,-18
GME00121246,2011-10-06,TMIN,89
